Date,Open,High,Low,Close,Volume,Adj Close
7/03/2008,5511.299805,5511.299805,5345.799805,5368.899902,1065038000,5368.899902
10/03/2008,5344.100098,5344.100098,5245,5275.700195,906337300,5275.700195
11/03/2008,5241.399902,5242.799805,5164.200195,5211.100098,1208745200,5211.100098
12/03/2008,5262.5,5441.899902,5262.5,5334.100098,1177996600,5334.100098
13/03/2008,5336.299805,5339.399902,5205.799805,5215.700195,884822000,5215.700195
14/03/2008,5234.899902,5297.899902,5234.399902,5288.5,806249200,5288.5
17/03/2008,5265,5265.5,5130.100098,5173.200195,852480600,5173.200195
18/03/2008,5158.799805,5193.799805,5145.100098,5163.799805,997191000,5163.799805
19/03/2008,5207.600098,5349.200195,5207.600098,5349.200195,1170510800,5349.200195
20/03/2008,5303.299805,5307.5,5182.399902,5182.399902,2046957000,5182.399902
25/03/2008,5219.299805,5384.299805,5219.299805,5355.700195,1150994300,5355.700195
26/03/2008,5363.100098,5431,5361.700195,5421.299805,970395600,5421.299805
27/03/2008,5413.600098,5420.899902,5385.299805,5418.5,1008640500,5418.5
28/03/2008,5418.5,5418.5,5332.600098,5401.200195,1387759600,5401.200195
31/03/2008,5396.299805,5424.299805,5370,5409.700195,1014144700,5409.700195
1/04/2008,5416.100098,5425,5359.299805,5414.5,850156900,5414.5
2/04/2008,5445,5567.399902,5444.100098,5544.899902,1267228000,5544.899902
3/04/2008,5554,5645.799805,5553.399902,5645.799805,1109769300,5645.799805
4/04/2008,5645.799805,5697,5635.700195,5663.700195,13011400,5663.700195
7/04/2008,5683.700195,5692.600098,5661.399902,5684.100098,906250200,5684.100098
8/04/2008,5684.600098,5691.299805,5619.700195,5634.399902,1004179600,5634.399902
9/04/2008,5663.200195,5670.200195,5574.700195,5583.5,771705000,5583.5
10/04/2008,5576.700195,5577.200195,5505.299805,5515.5,806596300,5515.5
11/04/2008,5511.600098,5522.100098,5457.799805,5505.200195,810739600,5505.200195
14/04/2008,5478.100098,5478.899902,5380.5,5410.899902,700308000,5410.899902
15/04/2008,5408.799805,5484.100098,5407.899902,5465.899902,793238700,5465.899902
16/04/2008,5488.100098,5543.200195,5487.299805,5534.600098,832474200,5534.600098
17/04/2008,5574.200195,5630.5,5568,5587.299805,919146000,5587.299805
18/04/2008,5575.700195,5587.299805,5471.5,5504.100098,685937900,5504.100098
21/04/2008,5531.100098,5666.399902,5531.100098,5664.200195,854135800,5664.200195
22/04/2008,5661.5,5661.5,5594.100098,5628.399902,698299300,5628.399902
23/04/2008,5627.899902,5712.100098,5627.899902,5711.399902,933765300,5711.399902
24/04/2008,5698.5,5699.700195,5625.299805,5658.700195,1017309000,5658.700195
25/04/2008,5658.700195,5658.700195,5658.700195,5658.700195,0,5658.700195
28/04/2008,5668.600098,5735.799805,5643.100098,5670.299805,814710900,5670.299805
29/04/2008,5678.600098,5691.600098,5645.5,5672.600098,822181300,5672.600098
30/04/2008,5646.399902,5678.5,5590.100098,5657,1136975500,5657
1/05/2008,5654.200195,5655.399902,5605.100098,5652.700195,859398100,5652.700195
2/05/2008,5668,5760.399902,5665,5760.399902,920524800,5760.399902
5/05/2008,5785.600098,5815,5781.799805,5797.700195,760264500,5797.700195
6/05/2008,5801.399902,5801.5,5754.600098,5777.899902,783621900,5777.899902
7/05/2008,5798.700195,5824.100098,5746,5757.799805,1084815600,5757.799805
8/05/2008,5725.299805,5811.600098,5682.600098,5800.899902,1002615600,5800.899902
9/05/2008,5803.700195,5882.799805,5802.799805,5844.399902,836364700,5844.399902
12/05/2008,5846.5,5910.600098,5846.5,5894.100098,706525100,5894.100098
13/05/2008,5894.299805,5908,5863.899902,5883.200195,860582600,5883.200195
14/05/2008,5892.299805,5954.799805,5881.899902,5940.299805,928006300,5940.299805
15/05/2008,5941.700195,5985.5,5934.299805,5964.899902,1193855700,5964.899902
16/05/2008,5999,6040.799805,5993.299805,6006.100098,907804200,6006.100098
19/05/2008,6022.799805,6059.5,6019,6035,885151700,6035
20/05/2008,6031.200195,6031.899902,5979.899902,5994.899902,845064000,5994.899902
21/05/2008,5959.899902,5959.899902,5903.399902,5916.399902,918368800,5916.399902
22/05/2008,5895,5954.100098,5836.299805,5920,1081787600,5920
23/05/2008,5924.600098,5933.299805,5854.600098,5866.200195,1117929100,5866.200195
26/05/2008,5845.899902,5848.100098,5800.200195,5807.5,784611200,5807.5
27/05/2008,5807.399902,5837.5,5807.399902,5818.399902,780307500,5818.399902
28/05/2008,5814.600098,5824.200195,5736.200195,5754.5,1059445500,5754.5
29/05/2008,5766.399902,5822.5,5766,5817.200195,1173575100,5817.200195
30/05/2008,5803.100098,5803.100098,5757.100098,5773.899902,1672287400,5773.899902
2/06/2008,5774,5800.5,5721.399902,5781.200195,880052000,5781.200195
3/06/2008,5785.600098,5785.600098,5698.5,5703,1041112500,5703
4/06/2008,5699.399902,5740,5675.700195,5698.200195,1070290900,5698.200195
5/06/2008,5685.5,5688,5620.399902,5633.799805,948337600,5633.799805
6/06/2008,5633.899902,5721.399902,5633.899902,5691.200195,1026732700,5691.200195
10/06/2008,5673.799805,5673.799805,5544.299805,5544.299805,1107316100,5544.299805
11/06/2008,5542.200195,5562.200195,5499.600098,5561.899902,1141075600,5561.899902
12/06/2008,5547.299805,5547.299805,5428.200195,5433.200195,1108704900,5433.200195
13/06/2008,5450,5479.600098,5399,5479.600098,1115374800,5479.600098
16/06/2008,5489.899902,5508,5461.700195,5476.299805,844803900,5476.299805
17/06/2008,5487.5,5525.899902,5420.700195,5525.899902,1150061100,5525.899902
18/06/2008,5522.700195,5550.899902,5491.600098,5550.299805,1267450100,5550.299805
19/06/2008,5540.600098,5541,5484.299805,5484.299805,1691831800,5484.299805
20/06/2008,5484.399902,5490.799805,5399.200195,5411.799805,1439046000,5411.799805
23/06/2008,5391.5,5416.700195,5337.100098,5408.899902,1111502800,5408.899902
